"","Name","Opponent","WeekNum","PlayType","PlayerPosition","PlayerYear","calYear","HomeAway","WinLoss","RushAtt","RushYds","RushTD","ReceiveRec","ReceiveYds","ReceiveTD","PassCmp","PassAtt","PassInt","PassYds","PassTD","PassEff","PuntNo","PuntYds","PuntAvg","PuntBLK","PuntLNG","FGM","FGA","FGLP","IntInt","IntYds","IntTD","PRRet","PRYds","PRLP","KORet","KOYds","KOLP"
"2295","BALLOU","FLORIDA STATE",NA,"Receiving","WR","FR","1993","Home",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2296","BALLOU","GEORGIA TECH",NA,"Receiving","WR","FR","1993","Home",NA,NA,NA,NA,2,65,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2297","BALLOU","MARYLAND",NA,"Receiving","WR","FR","1993","Home",NA,NA,NA,NA,1,36,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2298","BALLOU","NC STATE",NA,"Receiving","WR","FR","1993","Home",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2299","BALLOU","NORTH CAROLINA",NA,"Receiving","WR","FR","1993","Home",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2300","BALLOU","NORTHWESTERN",NA,"Receiving","WR","FR","1993","Home",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2301","BALLOU","VANDERBILT",NA,"Receiving","WR","FR","1993","Home",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2302","BALLOU","VIRGINIA",NA,"Receiving","WR","FR","1993","Home",NA,NA,NA,NA,1,11,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2303","BLANCHARD","VANDERBILT",1,"Receiving",NA,"JR","1993","Home",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2304","BLANCHARD","NC STATE",2,"Receiving",NA,"JR","1993","Home",NA,NA,NA,NA,1,6,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2305","BLANCHARD","APP STATE",3,"Receiving",NA,"JR","1993","Home",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2306","BLANCHARD","NORTHWESTERN",4,"Receiving",NA,"JR","1993","Home",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2307","BLANCHARD","NORTH CAROLINA",5,"Receiving",NA,"JR","1993","Home",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2308","BLANCHARD","CLEMSON",6,"Receiving",NA,"JR","1993","Home",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2309","BLANCHARD","DUKE",7,"Receiving",NA,"JR","1993","Home",NA,NA,NA,NA,1,11,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2310","BLANCHARD","FLORIDA STATE",8,"Receiving",NA,"JR","1993","Home",NA,NA,NA,NA,2,5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2311","BLANCHARD","VIRGINIA",9,"Receiving",NA,"JR","1993","Home",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2312","BLANCHARD","GEORGIA TECH",10,"Receiving",NA,"JR","1993","Home",NA,NA,NA,NA,1,16,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2313","BLANCHARD","MARYLAND",11,"Receiving",NA,"JR","1993","Home",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2314","ESTES","VANDERBILT",1,"Receiving","WR","JR","1993","Home",NA,NA,NA,NA,3,21,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2315","ESTES","NC STATE",2,"Receiving","WR","JR","1993","Home",NA,NA,NA,NA,4,40,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2316","ESTES","APP STATE",3,"Receiving","WR","JR","1993","Home",NA,NA,NA,NA,2,27,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2317","ESTES","NORTHWESTERN",4,"Receiving","WR","JR","1993","Home",NA,NA,NA,NA,2,15,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2318","ESTES","NORTH CAROLINA",5,"Receiving","WR","JR","1993","Home",NA,NA,NA,NA,7,107,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2319","ESTES","CLEMSON",6,"Receiving","WR","JR","1993","Home",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2320","ESTES","DUKE",7,"Receiving","WR","JR","1993","Home",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2321","ESTES","FLORIDA STATE",8,"Receiving","WR","JR","1993","Home",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2322","ESTES","VIRGINIA",9,"Receiving","WR","JR","1993","Home",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2323","ESTES","GEORGIA TECH",10,"Receiving","WR","JR","1993","Home",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2324","ESTES","MARYLAND",11,"Receiving","WR","JR","1993","Home",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2325","FRANKLIN","VANDERBILT",1,"Receiving","WR","FR","1993","Home",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2326","FRANKLIN","NC STATE",2,"Receiving","WR","FR","1993","Home",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2327","FRANKLIN","APP STATE",3,"Receiving","WR","FR","1993","Home",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2328","FRANKLIN","NORTHWESTERN",4,"Receiving","WR","FR","1993","Home",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2329","FRANKLIN","NORTH CAROLINA",5,"Receiving","WR","FR","1993","Home",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2330","FRANKLIN","CLEMSON",6,"Receiving","WR","FR","1993","Home",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2331","FRANKLIN","DUKE",7,"Receiving","WR","FR","1993","Home",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2332","FRANKLIN","FLORIDA STATE",8,"Receiving","WR","FR","1993","Home",NA,NA,NA,NA,1,9,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2333","FRANKLIN","VIRGINIA",9,"Receiving","WR","FR","1993","Home",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2334","FRANKLIN","GEORGIA TECH",10,"Receiving","WR","FR","1993","Home",NA,NA,NA,NA,1,5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2335","FRANKLIN","MARYLAND",11,"Receiving","WR","FR","1993","Home",NA,NA,NA,NA,1,8,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2336","JOHNS","VANDERBILT",1,"Receiving","WR","SR","1993","Home",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2337","JOHNS","NC STATE",2,"Receiving","WR","SR","1993","Home",NA,NA,NA,NA,2,19,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2338","JOHNS","APP STATE",3,"Receiving","WR","SR","1993","Home",NA,NA,NA,NA,1,7,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2339","JOHNS","NORTHWESTERN",4,"Receiving","WR","SR","1993","Home",NA,NA,NA,NA,5,44,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2340","JOHNS","NORTH CAROLINA",5,"Receiving","WR","SR","1993","Home",NA,NA,NA,NA,5,44,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2341","JOHNS","CLEMSON",6,"Receiving","WR","SR","1993","Home",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2342","JOHNS","DUKE",7,"Receiving","WR","SR","1993","Home",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2343","JOHNS","FLORIDA STATE",8,"Receiving","WR","SR","1993","Home",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2344","JOHNS","VIRGINIA",9,"Receiving","WR","SR","1993","Home",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2345","JOHNS","GEORGIA TECH",10,"Receiving","WR","SR","1993","Home",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2346","JOHNS","MARYLAND",11,"Receiving","WR","SR","1993","Home",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2347","RASBY","VANDERBILT",1,"Receiving / KO Returns","TE","SR","1993","Home",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2348","RASBY","NC STATE",2,"Receiving / KO Returns","TE","SR","1993","Home",NA,NA,NA,NA,4,47,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2349","RASBY","APP STATE",3,"Receiving / KO Returns","TE","SR","1993","Home",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2350","RASBY","NORTHWESTERN",4,"Receiving / KO Returns","TE","SR","1993","Home",NA,NA,NA,NA,4,30,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0
"2351","RASBY","NORTH CAROLINA",5,"Receiving / KO Returns","TE","SR","1993","Home",NA,NA,NA,NA,6,45,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2352","RASBY","CLEMSON",6,"Receiving / KO Returns","TE","SR","1993","Home",NA,NA,NA,NA,3,24,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2353","RASBY","DUKE",7,"Receiving / KO Returns","TE","SR","1993","Home",NA,NA,NA,NA,4,75,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2354","RASBY","FLORIDA STATE",8,"Receiving / KO Returns","TE","SR","1993","Home",NA,NA,NA,NA,5,55,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2355","RASBY","VIRGINIA",9,"Receiving / KO Returns","TE","SR","1993","Home",NA,NA,NA,NA,3,25,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2356","RASBY","GEORGIA TECH",10,"Receiving / KO Returns","TE","SR","1993","Home",NA,NA,NA,NA,3,46,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2357","RASBY","MARYLAND",11,"Receiving / KO Returns","TE","SR","1993","Home",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2358","GRESHAM","VANDERBILT",1,"Rushing",NA,"FR","1993","Home",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2359","GRESHAM","NC STATE",2,"Rushing",NA,"FR","1993","Home",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2360","GRESHAM","APP STATE",3,"Rushing",NA,"FR","1993","Home",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2361","GRESHAM","NORTHWESTERN",4,"Rushing",NA,"FR","1993","Home",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2362","GRESHAM","NORTH CAROLINA",5,"Rushing",NA,"FR","1993","Home",NA,2,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2363","GRESHAM","CLEMSON",6,"Rushing",NA,"FR","1993","Home",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2364","GRESHAM","DUKE",7,"Rushing",NA,"FR","1993","Home",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2365","GRESHAM","FLORIDA STATE",8,"Rushing",NA,"FR","1993","Home",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2366","GRESHAM","VIRGINIA",9,"Rushing",NA,"FR","1993","Home",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2367","GRESHAM","GEORGIA TECH",10,"Rushing",NA,"FR","1993","Home",NA,4,10,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2368","GRESHAM","MARYLAND",11,"Rushing",NA,"FR","1993","Home",NA,1,8,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2369","LEWIS","VANDERBILT",1,"Rushing","RB","RFR","1993","Home",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2370","LEWIS","NC STATE",2,"Rushing","RB","RFR","1993","Home",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2371","LEWIS","APP STATE",3,"Rushing","RB","RFR","1993","Home",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2372","LEWIS","NORTHWESTERN",4,"Rushing","RB","RFR","1993","Home",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2373","LEWIS","NORTH CAROLINA",5,"Rushing","RB","RFR","1993","Home",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2374","LEWIS","CLEMSON",6,"Rushing","RB","RFR","1993","Home",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2375","LEWIS","DUKE",7,"Rushing","RB","RFR","1993","Home",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2376","LEWIS","FLORIDA STATE",8,"Rushing","RB","RFR","1993","Home",NA,3,10,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2377","LEWIS","VIRGINIA",9,"Rushing","RB","RFR","1993","Home",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2378","LEWIS","GEORGIA TECH",10,"Rushing","RB","RFR","1993","Home",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2379","LEWIS","MARYLAND",11,"Rushing","RB","RFR","1993","Home",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2380","WILLIAMS","VANDERBILT",1,"Rushing","RB","JR","1993","Home",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2381","WILLIAMS","NC STATE",2,"Rushing","RB","JR","1993","Home",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2382","WILLIAMS","APP STATE",3,"Rushing","RB","JR","1993","Home",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2383","WILLIAMS","NORTHWESTERN",4,"Rushing","RB","JR","1993","Home",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2384","WILLIAMS","NORTH CAROLINA",5,"Rushing","RB","JR","1993","Home",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2385","WILLIAMS","CLEMSON",6,"Rushing","RB","JR","1993","Home",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2386","WILLIAMS","DUKE",7,"Rushing","RB","JR","1993","Home",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2387","WILLIAMS","FLORIDA STATE",8,"Rushing","RB","JR","1993","Home",NA,1,-3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2388","WILLIAMS","VIRGINIA",9,"Rushing","RB","JR","1993","Home",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2389","WILLIAMS","GEORGIA TECH",10,"Rushing","RB","JR","1993","Home",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2390","WILLIAMS","MARYLAND",11,"Rushing","RB","JR","1993","Home",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2391","DOLDER","APP STATE",NA,"Rushing / Passing","WR","JR","1993","Home",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2392","DOLDER","CLEMSON",NA,"Rushing / Passing","WR","JR","1993","Home",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2393","DOLDER","DUKE",NA,"Rushing / Passing","WR","JR","1993","Home",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2394","DOLDER","FLORIDA STATE",NA,"Rushing / Passing","WR","JR","1993","Home",NA,1,2,0,NA,NA,NA,1,1,0,2,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2395","DOLDER","GEORGIA TECH",NA,"Rushing / Passing","WR","JR","1993","Home",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2396","DOLDER","MARYLAND",NA,"Rushing / Passing","WR","JR","1993","Home",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2397","DOLDER","NC STATE",NA,"Rushing / Passing","WR","JR","1993","Home",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2398","DOLDER","NORTH CAROLINA",NA,"Rushing / Passing","WR","JR","1993","Home",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2399","DOLDER","NORTHWESTERN",NA,"Rushing / Passing","WR","JR","1993","Home",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2400","DOLDER","VANDERBILT",NA,"Rushing / Passing","WR","JR","1993","Home",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
