,calYear,Opponent,Win/Loss,Home/Away,Score,Name,WeekNum,PlayType,PlayerPosition,PlayerYear,RushAtt,RushYds,RushTD,ReceiveRec,ReceiveYds,ReceiveTD,PassCmp,PassAtt,PassInt,PassYds,PassTD,PassEff,PuntNo,PuntYds,PuntAvg,PuntBLK,PuntLNG,FGM,FGA,FGLP,IntInt,IntYds,IntTD,PRRet,PRYds,PRLP,KORet,KOYds,KOLP
1198,1955,CLEMSON,L,A,13-19,HILLENBRAND,7,Rushing / KO Returns,HB,JR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,31,0
1199,1955,CLEMSON,L,A,13-19,CROSTON,7,Receiving,E,SR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1200,1955,CLEMSON,L,A,13-19,CAESAR,7,Rushing,FB,JR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1201,1955,CLEMSON,L,A,13-19,HUTH,7,Rushing / KO Returns,FB,SR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1202,1955,CLEMSON,L,A,13-19,PARHAM,7,Rushing / Receiving / Passing / Interceptions / Punt Returns / KO Returns,HB,SR,8,25,1,2,17,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1203,1955,CLEMSON,L,A,13-19,LADNER,7,Receiving / Interceptions / KO Returns,E,JR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1204,1955,CLEMSON,L,A,13-19,BEHRMANN,7,Receiving / Interceptions,HB,SR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1205,1955,CLEMSON,L,A,13-19,CARPENTER,7,Rushing / Passing / Punting / Interceptions / Punt Returns,QB,SO,5,14,0,NA,NA,NA,2,6,1,38,0,0.333333333,2,81,40.5,0,0,NA,NA,NA,1,5,0,NA,NA,NA,NA,NA,NA
1206,1955,CLEMSON,L,A,13-19,CONSOLES,7,Rushing / Passing / Punting / KO Returns,QB,SR,2,7,0,NA,NA,NA,4,17,1,42,1,0.235294118,2,76,38,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1207,1955,CLEMSON,L,A,13-19,BARNES,7,Rushing / Receiving / Passing / Interceptions / Punt Returns / KO Returns,HB,JR,13,63,0,1,17,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,NA,NA,NA,1,22,0
1208,1955,CLEMSON,L,A,13-19,MAZMAN,7,Rushing / Receiving / Punt Returns / KO Returns,HB,SR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1209,1955,WILLIAM & MARY,W,H,13-7,BARNES,8,Rushing / Receiving / Passing / Interceptions / Punt Returns / KO Returns,HB,JR,13,55,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,NA,NA,NA
1210,1955,WILLIAM & MARY,W,H,13-7,MAZMAN,8,Rushing / Receiving / Punt Returns / KO Returns,HB,SR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1211,1955,WILLIAM & MARY,W,H,13-7,BREWSTER,8,Receiving,E,SO,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1212,1955,WILLIAM & MARY,W,H,13-7,CROSTON,8,Receiving,E,SR,NA,NA,NA,1,7,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1213,1955,WILLIAM & MARY,W,H,13-7,DANIELS,8,Rushing / Receiving / Punt Returns,HB,JR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1214,1955,WILLIAM & MARY,W,H,13-7,BEHRMANN,8,Receiving / Interceptions,HB,SR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1215,1955,WILLIAM & MARY,W,H,13-7,HILLENBRAND,8,Rushing / KO Returns,HB,JR,3,32,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,20,0
1216,1955,WILLIAM & MARY,W,H,13-7,TOPPING,8,Rushing / Receiving / Interceptions / KO Returns,FB,JR,7,19,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1217,1955,WILLIAM & MARY,W,H,13-7,PARHAM,8,Rushing / Receiving / Passing / Interceptions / Punt Returns / KO Returns,HB,SR,20,151,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,NA,NA,NA,NA,NA,NA
1218,1955,WILLIAM & MARY,W,H,13-7,HUTH,8,Rushing / KO Returns,FB,SR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,27,0
1219,1955,WILLIAM & MARY,W,H,13-7,BARHAM,8,Rushing,QB,SO,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1220,1955,WILLIAM & MARY,W,H,13-7,WHIMS,8,Receiving / Interceptions / KO Returns,E,SR,NA,NA,NA,1,12,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1221,1955,WILLIAM & MARY,W,H,13-7,CARPENTER,8,Rushing / Passing / Punting / Interceptions / Punt Returns,QB,SO,2,14,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,75,37.5,0,0,NA,NA,NA,1,0,0,NA,NA,NA,NA,NA,NA
1222,1955,WILLIAM & MARY,W,H,13-7,TRAVAGLINE,8,Rushing / Receiving,HB,JR,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1223,1955,WILLIAM & MARY,W,H,13-7,LADNER,8,Receiving / Interceptions / KO Returns,E,JR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1224,1955,WILLIAM & MARY,W,H,13-7,CONSOLES,8,Rushing / Passing / Punting / KO Returns,QB,SR,3,1,1,NA,NA,NA,2,9,3,19,0,0.222222222,3,68,22.66666667,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1225,1955,WILLIAM & MARY,W,H,13-7,CAESAR,8,Rushing,FB,JR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1226,1955,VIRGINIA,W,A,13-7,HUTH,9,Rushing / KO Returns,FB,SR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1227,1955,VIRGINIA,W,A,13-7,BEHRMANN,9,Receiving / Interceptions,HB,SR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1228,1955,VIRGINIA,W,A,13-7,HILLENBRAND,9,Rushing / KO Returns,HB,JR,4,26,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1229,1955,VIRGINIA,W,A,13-7,MAZMAN,9,Rushing / Receiving / Punt Returns / KO Returns,HB,SR,2,8,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1230,1955,VIRGINIA,W,A,13-7,BARHAM,9,Rushing,QB,SO,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1231,1955,VIRGINIA,W,A,13-7,TOPPING,9,Rushing / Receiving / Interceptions / KO Returns,FB,JR,4,5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1232,1955,VIRGINIA,W,A,13-7,BREWSTER,9,Receiving,E,SO,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1233,1955,VIRGINIA,W,A,13-7,WHIMS,9,Receiving / Interceptions / KO Returns,E,SR,NA,NA,NA,2,36,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1234,1955,VIRGINIA,W,A,13-7,CROSTON,9,Receiving,E,SR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1235,1955,VIRGINIA,W,A,13-7,TRAVAGLINE,9,Rushing / Receiving,HB,JR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1236,1955,VIRGINIA,W,A,13-7,LADNER,9,Receiving / Interceptions / KO Returns,E,JR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1237,1955,VIRGINIA,W,A,13-7,CARPENTER,9,Rushing / Passing / Punting / Interceptions / Punt Returns,QB,SO,7,57,0,NA,NA,NA,5,8,1,64,1,0.625,6,200,33.33333333,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1238,1955,VIRGINIA,W,A,13-7,BARNES,9,Rushing / Receiving / Passing / Interceptions / Punt Returns / KO Returns,HB,JR,13,19,0,3,62,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,48,0,NA,NA,NA,NA,NA,NA
1239,1955,VIRGINIA,W,A,13-7,PARHAM,9,Rushing / Receiving / Passing / Interceptions / Punt Returns / KO Returns,HB,SR,7,24,0,2,82,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,0,NA,NA,NA,1,38,0
1240,1955,VIRGINIA,W,A,13-7,CAESAR,9,Rushing,FB,JR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1241,1955,VIRGINIA,W,A,13-7,DANIELS,9,Rushing / Receiving / Punt Returns,HB,JR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1242,1955,VIRGINIA,W,A,13-7,CONSOLES,9,Rushing / Passing / Punting / KO Returns,QB,SR,3,20,0,NA,NA,NA,2,3,0,76,1,0.666666667,3,88,29.33333333,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1243,1955,DUKE,L,A,0-14,PARHAM,10,Rushing / Receiving / Passing / Interceptions / Punt Returns / KO Returns,HB,SR,9,42,0,2,44,0,1,1,0,11,0,1,NA,NA,NA,NA,NA,NA,NA,NA,1,55,0,NA,NA,NA,1,21,0
1244,1955,DUKE,L,A,0-14,HILLENBRAND,10,Rushing / KO Returns,HB,JR,1,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,11,0
1245,1955,DUKE,L,A,0-14,BARNES,10,Rushing / Receiving / Passing / Interceptions / Punt Returns / KO Returns,HB,JR,12,45,0,3,35,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,20,0
1246,1955,DUKE,L,A,0-14,TOPPING,10,Rushing / Receiving / Interceptions / KO Returns,FB,JR,2,8,0,1,14,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1247,1955,DUKE,L,A,0-14,BREWSTER,10,Receiving,E,SO,NA,NA,NA,1,24,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1248,1955,DUKE,L,A,0-14,CAESAR,10,Rushing,FB,JR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1249,1955,DUKE,L,A,0-14,TRAVAGLINE,10,Rushing / Receiving,HB,JR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1250,1955,DUKE,L,A,0-14,WHIMS,10,Receiving / Interceptions / KO Returns,E,SR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,10,0
1251,1955,DUKE,L,A,0-14,HUTH,10,Rushing / KO Returns,FB,SR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1252,1955,DUKE,L,A,0-14,CARPENTER,10,Rushing / Passing / Punting / Interceptions / Punt Returns,QB,SO,10,22,0,NA,NA,NA,6,15,4,106,0,0.4,4,130,32.5,0,0,NA,NA,NA,NA,NA,NA,1,0,0,NA,NA,NA
1253,1955,DUKE,L,A,0-14,BEHRMANN,10,Receiving / Interceptions,HB,SR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1254,1955,DUKE,L,A,0-14,CROSTON,10,Receiving,E,SR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1255,1955,DUKE,L,A,0-14,MAZMAN,10,Rushing / Receiving / Punt Returns / KO Returns,HB,SR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1256,1955,DUKE,L,A,0-14,DANIELS,10,Rushing / Receiving / Punt Returns,HB,JR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1257,1955,DUKE,L,A,0-14,BARHAM,10,Rushing,QB,SO,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1258,1955,DUKE,L,A,0-14,LADNER,10,Receiving / Interceptions / KO Returns,E,JR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1259,1955,DUKE,L,A,0-14,CONSOLES,10,Rushing / Passing / Punting / KO Returns,QB,SR,2,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1260,1956,WILLIAM & MARY,W,A,39-0,BREWSTER,1,Receiving / Interceptions / KO Returns,RE,JR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1261,1956,WILLIAM & MARY,W,A,39-0,CLAXTON,1,Interceptions,RG,SR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1262,1956,WILLIAM & MARY,W,A,39-0,WHITE,1,Rushing / Interceptions,RH,SR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1263,1956,WILLIAM & MARY,W,A,39-0,MOORE,1,Interceptions,C,JR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,6,0,NA,NA,NA,NA,NA,NA
1264,1956,WILLIAM & MARY,W,A,39-0,BARNES,1,Rushing / Receiving / Punting / Interceptions / Punt Returns / KO Returns,LHB,SR,8,177,2,1,11,0,NA,NA,NA,NA,NA,NA,2,90,45,0,0,NA,NA,NA,NA,NA,NA,1,77,1,NA,NA,NA
1265,1956,WILLIAM & MARY,W,A,39-0,DANIELS,1,Rushing / Receiving / Punt Returns / KO Returns,RHB,SR,5,12,0,1,7,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1266,1956,WILLIAM & MARY,W,A,39-0,BARHAM,1,Rushing / Passing / Punting / Interceptions / Punt Returns,QB,JR,3,3,0,NA,NA,NA,1,5,0,6,0,0.2,2,64,32,0,0,NA,NA,NA,1,1,0,2,10,0,NA,NA,NA
1267,1956,WILLIAM & MARY,W,A,39-0,TOOTHMAN,1,Rushing / Passing / Interceptions,QB,SO,1,4,0,NA,NA,NA,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,1,11,0,NA,NA,NA,NA,NA,NA
1268,1956,WILLIAM & MARY,W,A,39-0,PEGRAM,1,Rushing,RHB,SO,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1269,1956,WILLIAM & MARY,W,A,39-0,BUTLER,1,Punt Returns,LG,SO,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1270,1956,WILLIAM & MARY,W,A,39-0,CAESAR,1,Rushing / Interceptions,FB,SR,9,40,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1271,1956,WILLIAM & MARY,W,A,39-0,DALRYMPLE,1,Rushing / Receiving / Punting / Punt Returns / KO Returns,LHB,SO,5,37,1,1,15,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,19,0
1272,1956,WILLIAM & MARY,W,A,39-0,HILLENBRAND,1,Rushing,FB,SR,8,62,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1273,1956,WILLIAM & MARY,W,A,39-0,BROOKS,1,Rushing / Receiving,LHB,SO,1,6,0,1,6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1274,1956,WILLIAM & MARY,W,A,39-0,LADNER,1,Receiving / Interceptions,RE,SR,NA,NA,NA,1,7,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,10,0,NA,NA,NA,NA,NA,NA
1275,1956,WILLIAM & MARY,W,A,39-0,LEDFORD,1,Rushing / Punt Returns,RHB,SO,7,15,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1276,1956,WILLIAM & MARY,W,A,39-0,CARPENTER,1,Rushing / Passing / Punting / Interceptions / Punt Returns,QB,JR,3,0,0,NA,NA,NA,4,9,0,40,0,0.444444444,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,19,1,NA,NA,NA
1277,1956,WILLIAM & MARY,W,A,39-0,LEE,1,Rushing / Receiving / KO Returns,QB,SO,2,17,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1278,1956,MARYLAND,L,H,0-6,DALRYMPLE,2,Rushing / Receiving / Punting / Punt Returns / KO Returns,LHB,SO,7,23,0,2,9,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,13,0,NA,NA,NA
1279,1956,MARYLAND,L,H,0-6,PEGRAM,2,Rushing,RHB,SO,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1280,1956,MARYLAND,L,H,0-6,WHITE,2,Rushing / Interceptions,RH,SR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1281,1956,MARYLAND,L,H,0-6,HILLENBRAND,2,Rushing,FB,SR,8,25,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1282,1956,MARYLAND,L,H,0-6,BUTLER,2,Punt Returns,LG,SO,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1283,1956,MARYLAND,L,H,0-6,LEDFORD,2,Rushing / Punt Returns,RHB,SO,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1284,1956,MARYLAND,L,H,0-6,LEE,2,Rushing / Receiving / KO Returns,QB,SO,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1285,1956,MARYLAND,L,H,0-6,BARNES,2,Rushing / Receiving / Punting / Interceptions / Punt Returns / KO Returns,LHB,SR,24,161,0,1,19,0,NA,NA,NA,NA,NA,NA,4,113,28.25,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,44,0
1286,1956,MARYLAND,L,H,0-6,BROOKS,2,Rushing / Receiving,LHB,SO,2,9,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1287,1956,MARYLAND,L,H,0-6,CARPENTER,2,Rushing / Passing / Punting / Interceptions / Punt Returns,QB,JR,8,15,0,NA,NA,NA,4,12,1,48,0,0.333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1288,1956,MARYLAND,L,H,0-6,BARHAM,2,Rushing / Passing / Punting / Interceptions / Punt Returns,QB,JR,9,27,0,NA,NA,NA,1,5,0,11,0,0.2,1,34,34,0,0,NA,NA,NA,NA,NA,NA,1,4,0,NA,NA,NA
1289,1956,MARYLAND,L,H,0-6,BREWSTER,2,Receiving / Interceptions / KO Returns,RE,JR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1290,1956,MARYLAND,L,H,0-6,CLAXTON,2,Interceptions,RG,SR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,NA,NA,NA,NA,NA,NA
1291,1956,MARYLAND,L,H,0-6,MOORE,2,Interceptions,C,JR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1292,1956,MARYLAND,L,H,0-6,LADNER,2,Receiving / Interceptions,RE,SR,NA,NA,NA,2,31,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1293,1956,MARYLAND,L,H,0-6,CAESAR,2,Rushing / Interceptions,FB,SR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1294,1956,MARYLAND,L,H,0-6,DANIELS,2,Rushing / Receiving / Punt Returns / KO Returns,RHB,SR,6,27,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1295,1956,MARYLAND,L,H,0-6,TOOTHMAN,2,Rushing / Passing / Interceptions,QB,SO,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1296,1956,VIRGINIA,L,A,7-Jun,LEDFORD,3,Rushing / Punt Returns,RHB,SO,7,32,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1297,1956,VIRGINIA,L,A,7-Jun,LEE,3,Rushing / Receiving / KO Returns,QB,SO,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1298,1956,VIRGINIA,L,A,7-Jun,MOORE,3,Interceptions,C,JR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
