,Name,Opponent,WeekNum,PlayType,PlayerPosition,PlayerYear,calYear,HomeAway,WinLoss,RushAtt,RushYds,RushTD,ReceiveRec,ReceiveYds,ReceiveTD,PassCmp,PassAtt,PassInt,PassYds,PassTD,PassEff,PuntNo,PuntYds,PuntAvg,PuntBLK,PuntLNG,FGM,FGA,FGLP,IntInt,IntYds,IntTD,PRRet,PRYds,PRLP,KORet,KOYds,KOLP,AllPurpYds
10293,LAMBERT,CLEMSON,8,Interceptions,DB,SO,1990,H,L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
10294,LAMBERT,DUKE,9,Interceptions,DB,SO,1990,A,L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
10295,LAMBERT,GEORGIA TECH,10,Interceptions,DB,SO,1990,H,L,,,,,,,,,,,,,,,,,,,,,1,4,0,,,,,,,4
10296,LAMBERT,VANDERBILT,11,Interceptions,DB,SO,1990,A,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
10297,REYNOLDS,RICE,1,Interceptions,LB,RFR,1990,A,L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
10298,REYNOLDS,APPALACHIAN STATE,2,Interceptions,LB,RFR,1990,H,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
10299,REYNOLDS,NC STATE,3,Interceptions,LB,RFR,1990,A,L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
10300,REYNOLDS,ARMY,4,Interceptions,LB,RFR,1990,H,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
10301,REYNOLDS,NORTH CAROLINA,5,Interceptions,LB,RFR,1990,H,L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
10302,REYNOLDS,MARYLAND,6,Interceptions,LB,RFR,1990,A,L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
10303,REYNOLDS,VIRGINIA,7,Interceptions,LB,RFR,1990,H,L,,,,,,,,,,,,,,,,,,,,,1,16,0,,,,,,,16
10304,REYNOLDS,CLEMSON,8,Interceptions,LB,RFR,1990,H,L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
10305,REYNOLDS,DUKE,9,Interceptions,LB,RFR,1990,A,L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
10306,REYNOLDS,GEORGIA TECH,10,Interceptions,LB,RFR,1990,H,L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
10307,REYNOLDS,VANDERBILT,11,Interceptions,LB,RFR,1990,A,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
10308,SHELHAMER,RICE,1,Interceptions,LB,RFR,1990,A,L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
10309,SHELHAMER,APPALACHIAN STATE,2,Interceptions,LB,RFR,1990,H,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
10310,SHELHAMER,NC STATE,3,Interceptions,LB,RFR,1990,A,L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
10311,SHELHAMER,ARMY,4,Interceptions,LB,RFR,1990,H,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
10312,SHELHAMER,NORTH CAROLINA,5,Interceptions,LB,RFR,1990,H,L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
10313,SHELHAMER,MARYLAND,6,Interceptions,LB,RFR,1990,A,L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
10314,SHELHAMER,VIRGINIA,7,Interceptions,LB,RFR,1990,H,L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
10315,SHELHAMER,CLEMSON,8,Interceptions,LB,RFR,1990,H,L,,,,,,,,,,,,,,,,,,,,,1,0,0,,,,,,,0
10316,SHELHAMER,DUKE,9,Interceptions,LB,RFR,1990,A,L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
10317,SHELHAMER,GEORGIA TECH,10,Interceptions,LB,RFR,1990,H,L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
10318,SHELHAMER,VANDERBILT,11,Interceptions,LB,RFR,1990,A,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
10319,SINGLETARY,RICE,1,Interceptions,DB,JR,1990,A,L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
10320,SINGLETARY,APPALACHIAN STATE,2,Interceptions,DB,JR,1990,H,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
10321,SINGLETARY,NC STATE,3,Interceptions,DB,JR,1990,A,L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
10322,SINGLETARY,ARMY,4,Interceptions,DB,JR,1990,H,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
10323,SINGLETARY,NORTH CAROLINA,5,Interceptions,DB,JR,1990,H,L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
10324,SINGLETARY,MARYLAND,6,Interceptions,DB,JR,1990,A,L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
10325,SINGLETARY,VIRGINIA,7,Interceptions,DB,JR,1990,H,L,,,,,,,,,,,,,,,,,,,,,1,11,0,,,,,,,11
10326,SINGLETARY,CLEMSON,8,Interceptions,DB,JR,1990,H,L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
10327,SINGLETARY,DUKE,9,Interceptions,DB,JR,1990,A,L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
10328,SINGLETARY,GEORGIA TECH,10,Interceptions,DB,JR,1990,H,L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
10329,SINGLETARY,VANDERBILT,11,Interceptions,DB,JR,1990,A,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
10330,STACKHOUSE,RICE,1,Interceptions,DB,JR,1990,A,L,,,,,,,,,,,,,,,,,,,,,1,2,0,,,,,,,2
10331,STACKHOUSE,APPALACHIAN STATE,2,Interceptions,DB,JR,1990,H,W,,,,,,,,,,,,,,,,,,,,,1,0,0,,,,,,,0
10332,STACKHOUSE,NC STATE,3,Interceptions,DB,JR,1990,A,L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
10333,STACKHOUSE,ARMY,4,Interceptions,DB,JR,1990,H,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
10334,STACKHOUSE,NORTH CAROLINA,5,Interceptions,DB,JR,1990,H,L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
10335,STACKHOUSE,MARYLAND,6,Interceptions,DB,JR,1990,A,L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
10336,STACKHOUSE,VIRGINIA,7,Interceptions,DB,JR,1990,H,L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
10337,STACKHOUSE,CLEMSON,8,Interceptions,DB,JR,1990,H,L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
10338,STACKHOUSE,DUKE,9,Interceptions,DB,JR,1990,A,L,,,,,,,,,,,,,,,,,,,,,1,17,0,,,,,,,17
10339,STACKHOUSE,GEORGIA TECH,10,Interceptions,DB,JR,1990,H,L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
10340,STACKHOUSE,VANDERBILT,11,Interceptions,DB,JR,1990,A,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
10341,COGHILL,RICE,1,Interceptions / Punt Returns / KO Returns,DB,SO,1990,A,L,,,,,,,,,,,,,,,,,,,,,1,0,0,2,24,0,,,,24
10342,COGHILL,APPALACHIAN STATE,2,Interceptions / Punt Returns / KO Returns,DB,SO,1990,H,W,,,,,,,,,,,,,,,,,,,,,,,,3,35,0,,,,35
10343,COGHILL,NC STATE,3,Interceptions / Punt Returns / KO Returns,DB,SO,1990,A,L,,,,,,,,,,,,,,,,,,,,,1,0,0,2,25,0,1,27,0,52
10344,COGHILL,ARMY,4,Interceptions / Punt Returns / KO Returns,DB,SO,1990,H,W,,,,,,,,,,,,,,,,,,,,,,,,1,72,1,,,,72
10345,COGHILL,NORTH CAROLINA,5,Interceptions / Punt Returns / KO Returns,DB,SO,1990,H,L,,,,,,,,,,,,,,,,,,,,,,,,1,12,0,,,,12
10346,COGHILL,MARYLAND,6,Interceptions / Punt Returns / KO Returns,DB,SO,1990,A,L,,,,,,,,,,,,,,,,,,,,,,,,2,16,0,,,,16
10347,COGHILL,VIRGINIA,7,Interceptions / Punt Returns / KO Returns,DB,SO,1990,H,L,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0
10348,COGHILL,CLEMSON,8,Interceptions / Punt Returns / KO Returns,DB,SO,1990,H,L,,,,,,,,,,,,,,,,,,,,,,,,3,39,0,,,,39
10349,COGHILL,DUKE,9,Interceptions / Punt Returns / KO Returns,DB,SO,1990,A,L,,,,,,,,,,,,,,,,,,,,,,,,2,27,0,,,,27
10350,COGHILL,GEORGIA TECH,10,Interceptions / Punt Returns / KO Returns,DB,SO,1990,H,L,,,,,,,,,,,,,,,,,,,,,1,20,0,1,6,0,,,,26
10351,COGHILL,VANDERBILT,11,Interceptions / Punt Returns / KO Returns,DB,SO,1990,A,W,,,,,,,,,,,,,,,,,,,,,1,19,0,2,19,0,,,,38
10352,COLES,RICE,1,KO Returns,DE,SO,1990,A,L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
10353,COLES,APPALACHIAN STATE,2,KO Returns,DE,SO,1990,H,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
10354,COLES,NC STATE,3,KO Returns,DE,SO,1990,A,L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
10355,COLES,ARMY,4,KO Returns,DE,SO,1990,H,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
10356,COLES,NORTH CAROLINA,5,KO Returns,DE,SO,1990,H,L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
10357,COLES,MARYLAND,6,KO Returns,DE,SO,1990,A,L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
10358,COLES,VIRGINIA,7,KO Returns,DE,SO,1990,H,L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
10359,COLES,CLEMSON,8,KO Returns,DE,SO,1990,H,L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
10360,COLES,DUKE,9,KO Returns,DE,SO,1990,A,L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
10361,COLES,GEORGIA TECH,10,KO Returns,DE,SO,1990,H,L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
10362,COLES,VANDERBILT,11,KO Returns,DE,SO,1990,A,W,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7,0,7
10363,BEHRMANN,RICE,1,Punting,PK,SR,1990,A,L,,,,,,,,,,,,,,,,,,1,1,32,,,,,,,,,,0
10364,BEHRMANN,APPALACHIAN STATE,2,Punting,PK,SR,1990,H,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
10365,BEHRMANN,NC STATE,3,Punting,PK,SR,1990,A,L,,,,,,,,,,,,,,,,,,2,2,40,,,,,,,,,,0
10366,BEHRMANN,ARMY,4,Punting,PK,SR,1990,H,W,,,,,,,,,,,,,,,,,,1,2,35,,,,,,,,,,0
10367,BEHRMANN,NORTH CAROLINA,5,Punting,PK,SR,1990,H,L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
10368,BEHRMANN,MARYLAND,6,Punting,PK,SR,1990,A,L,,,,,,,,,,,,,,,,,,2,2,35,,,,,,,,,,0
10369,BEHRMANN,VIRGINIA,7,Punting,PK,SR,1990,H,L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
10370,BEHRMANN,CLEMSON,8,Punting,PK,SR,1990,H,L,,,,,,,,,,,,,,,,,,2,2,41,,,,,,,,,,0
10371,BEHRMANN,DUKE,9,Punting,PK,SR,1990,A,L,,,,,,,,,,,,,,,,,,2,2,24,,,,,,,,,,0
10372,BEHRMANN,GEORGIA TECH,10,Punting,PK,SR,1990,H,L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
10373,BEHRMANN,VANDERBILT,11,Punting,PK,SR,1990,A,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
10374,GREEN,RICE,1,Punting,P/PK,FR,1990,A,L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
10375,GREEN,APPALACHIAN STATE,2,Punting,P/PK,FR,1990,H,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
10376,GREEN,NC STATE,3,Punting,P/PK,FR,1990,A,L,,,,,,,,,,,,,2,72,36,0,0,,,,,,,,,,,,,0
10377,GREEN,ARMY,4,Punting,P/PK,FR,1990,H,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
10378,GREEN,NORTH CAROLINA,5,Punting,P/PK,FR,1990,H,L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
10379,GREEN,MARYLAND,6,Punting,P/PK,FR,1990,A,L,,,,,,,,,,,,,1,33,33,0,0,,,,,,,,,,,,,0
10380,GREEN,VIRGINIA,7,Punting,P/PK,FR,1990,H,L,,,,,,,,,,,,,1,37,37,0,0,,,,,,,,,,,,,0
10381,GREEN,CLEMSON,8,Punting,P/PK,FR,1990,H,L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
10382,GREEN,DUKE,9,Punting,P/PK,FR,1990,A,L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
10383,GREEN,GEORGIA TECH,10,Punting,P/PK,FR,1990,H,L,,,,,,,,,,,,,2,73,36.5,0,0,,,,,,,,,,,,,0
10384,GREEN,VANDERBILT,11,Punting,P/PK,FR,1990,A,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
10385,SHEEK,RICE,1,Punting,P,SO,1990,A,L,,,,,,,,,,,,,5,175,35,0,0,,,,,,,,,,,,,0
10386,SHEEK,APPALACHIAN STATE,2,Punting,P,SO,1990,H,W,,,,,,,,,,,,,5,223,44.6,0,0,,,,,,,,,,,,,0
10387,SHEEK,NC STATE,3,Punting,P,SO,1990,A,L,,,,,,,,,,,,,3,146,48.66666667,0,0,,,,,,,,,,,,,0
10388,SHEEK,ARMY,4,Punting,P,SO,1990,H,W,,,,,,,,,,,,,2,74,37,0,0,,,,,,,,,,,,,0
10389,SHEEK,NORTH CAROLINA,5,Punting,P,SO,1990,H,L,,,,,,,,,,,,,7,252,36,0,0,,,,,,,,,,,,,0
10390,SHEEK,MARYLAND,6,Punting,P,SO,1990,A,L,,,,,,,,,,,,,3,97,32.33333333,0,0,,,,,,,,,,,,,0
10391,SHEEK,VIRGINIA,7,Punting,P,SO,1990,H,L,,,,,,,,,,,,,4,169,42.25,0,0,,,,,,,,,,,,,0
10392,SHEEK,CLEMSON,8,Punting,P,SO,1990,H,L,,,,,,,,,,,,,6,228,38,0,0,,,,,,,,,,,,,0
10393,SHEEK,DUKE,9,Punting,P,SO,1990,A,L,,,,,,,,,,,,,4,154,38.5,0,0,,,,,,,,,,,,,0
10394,SHEEK,GEORGIA TECH,10,Punting,P,SO,1990,H,L,,,,,,,,,,,,,5,197,39.4,0,0,,,,,,,,,,,,,0
10395,SHEEK,VANDERBILT,11,Punting,P,SO,1990,A,W,,,,,,,,,,,,,5,172,34.4,0,0,,,,,,,,,,,,,0
10396,TOLLISON,RICE,1,Punting,PK,SO,1990,A,L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
10397,TOLLISON,APPALACHIAN STATE,2,Punting,PK,SO,1990,H,W,,,,,,,,,,,,,,,,,,1,1,53,,,,,,,,,,0
10398,TOLLISON,NC STATE,3,Punting,PK,SO,1990,A,L,,,,,,,,,,,,,,,,,,0,2,0,,,,,,,,,,0
10399,TOLLISON,ARMY,4,Punting,PK,SO,1990,H,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
10400,TOLLISON,NORTH CAROLINA,5,Punting,PK,SO,1990,H,L,,,,,,,,,,,,,,,,,,1,2,41,,,,,,,,,,0
10401,TOLLISON,MARYLAND,6,Punting,PK,SO,1990,A,L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
10402,TOLLISON,VIRGINIA,7,Punting,PK,SO,1990,H,L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
10403,TOLLISON,CLEMSON,8,Punting,PK,SO,1990,H,L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
10404,TOLLISON,DUKE,9,Punting,PK,SO,1990,A,L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
10405,TOLLISON,GEORGIA TECH,10,Punting,PK,SO,1990,H,L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
10406,TOLLISON,VANDERBILT,11,Punting,PK,SO,1990,A,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
10407,COLE,RICE,1,Receiving,SE,RFR,1990,A,L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
10408,COLE,APPALACHIAN STATE,2,Receiving,SE,RFR,1990,H,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
10409,COLE,NC STATE,3,Receiving,SE,RFR,1990,A,L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
10410,COLE,ARMY,4,Receiving,SE,RFR,1990,H,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
10411,COLE,NORTH CAROLINA,5,Receiving,SE,RFR,1990,H,L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
10412,COLE,MARYLAND,6,Receiving,SE,RFR,1990,A,L,,,,1,22,0,,,,,,,,,,,,,,,,,,,,,,,,22
10413,COLE,VIRGINIA,7,Receiving,SE,RFR,1990,H,L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
10414,COLE,CLEMSON,8,Receiving,SE,RFR,1990,H,L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
10415,COLE,DUKE,9,Receiving,SE,RFR,1990,A,L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
10416,COLE,GEORGIA TECH,10,Receiving,SE,RFR,1990,H,L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
10417,COLE,VANDERBILT,11,Receiving,SE,RFR,1990,A,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
10418,DIXON,RICE,1,Receiving,SE,FR,1990,A,L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
10419,DIXON,APPALACHIAN STATE,2,Receiving,SE,FR,1990,H,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
10420,DIXON,NC STATE,3,Receiving,SE,FR,1990,A,L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
10421,DIXON,ARMY,4,Receiving,SE,FR,1990,H,W,,,,1,31,1,,,,,,,,,,,,,,,,,,,,,,,,31
10422,DIXON,NORTH CAROLINA,5,Receiving,SE,FR,1990,H,L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
10423,DIXON,MARYLAND,6,Receiving,SE,FR,1990,A,L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
10424,DIXON,VIRGINIA,7,Receiving,SE,FR,1990,H,L,,,,1,24,0,,,,,,,,,,,,,,,,,,,,,,,,24
10425,DIXON,CLEMSON,8,Receiving,SE,FR,1990,H,L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
10426,DIXON,DUKE,9,Receiving,SE,FR,1990,A,L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
10427,DIXON,GEORGIA TECH,10,Receiving,SE,FR,1990,H,L,,,,9,176,1,,,,,,,,,,,,,,,,,,,,,,,,176
10428,DIXON,VANDERBILT,11,Receiving,SE,FR,1990,A,W,,,,4,66,2,,,,,,,,,,,,,,,,,,,,,,,,66
10429,RASBY,RICE,1,Receiving,TE,FR,1990,A,L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
10430,RASBY,APPALACHIAN STATE,2,Receiving,TE,FR,1990,H,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
10431,RASBY,NC STATE,3,Receiving,TE,FR,1990,A,L,,,,2,12,0,,,,,,,,,,,,,,,,,,,,,,,,12
10432,RASBY,ARMY,4,Receiving,TE,FR,1990,H,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
10433,RASBY,NORTH CAROLINA,5,Receiving,TE,FR,1990,H,L,,,,1,4,0,,,,,,,,,,,,,,,,,,,,,,,,4
10434,RASBY,MARYLAND,6,Receiving,TE,FR,1990,A,L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
10435,RASBY,VIRGINIA,7,Receiving,TE,FR,1990,H,L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
10436,RASBY,CLEMSON,8,Receiving,TE,FR,1990,H,L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
10437,RASBY,DUKE,9,Receiving,TE,FR,1990,A,L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
10438,RASBY,GEORGIA TECH,10,Receiving,TE,FR,1990,H,L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
10439,RASBY,VANDERBILT,11,Receiving,TE,FR,1990,A,W,,,,1,37,0,,,,,,,,,,,,,,,,,,,,,,,,37
10440,MILLS,RICE,1,Receiving / KO Returns,TE,SO,1990,A,L,,,,4,61,1,,,,,,,,,,,,,,,,,,,,,,,,61
10441,MILLS,APPALACHIAN STATE,2,Receiving / KO Returns,TE,SO,1990,H,W,,,,1,11,0,,,,,,,,,,,,,,,,,,,,,1,13,0,24
10442,MILLS,NC STATE,3,Receiving / KO Returns,TE,SO,1990,A,L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
10443,MILLS,ARMY,4,Receiving / KO Returns,TE,SO,1990,H,W,,,,2,30,0,,,,,,,,,,,,,,,,,,,,,,,,30
10444,MILLS,NORTH CAROLINA,5,Receiving / KO Returns,TE,SO,1990,H,L,,,,2,29,1,,,,,,,,,,,,,,,,,,,,,,,,29
10445,MILLS,MARYLAND,6,Receiving / KO Returns,TE,SO,1990,A,L,,,,6,101,0,,,,,,,,,,,,,,,,,,,,,,,,101
10446,MILLS,VIRGINIA,7,Receiving / KO Returns,TE,SO,1990,H,L,,,,5,23,0,,,,,,,,,,,,,,,,,,,,,,,,23
10447,MILLS,CLEMSON,8,Receiving / KO Returns,TE,SO,1990,H,L,,,,5,46,0,,,,,,,,,,,,,,,,,,,,,,,,46
10448,MILLS,DUKE,9,Receiving / KO Returns,TE,SO,1990,A,L,,,,14,230,1,,,,,,,,,,,,,,,,,,,,,,,,230
10449,MILLS,GEORGIA TECH,10,Receiving / KO Returns,TE,SO,1990,H,L,,,,3,28,0,,,,,,,,,,,,,,,,,,,,,,,,28
10450,MILLS,VANDERBILT,11,Receiving / KO Returns,TE,SO,1990,A,W,,,,4,64,0,,,,,,,,,,,,,,,,,,,,,,,,64
10451,DICKERSON,APPALACHIAN STATE,2,Rushing,FB,JR,1990,H,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
10452,DICKERSON,ARMY,4,Rushing,FB,JR,1990,H,W,1,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,4
10453,DICKERSON,CLEMSON,8,Rushing,FB,JR,1990,H,L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
10454,DICKERSON,DUKE,9,Rushing,FB,JR,1990,A,L,1,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,3
10455,DICKERSON,GEORGIA TECH,10,Rushing,FB,JR,1990,H,L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
10456,DICKERSON,MARYLAND,6,Rushing,FB,JR,1990,A,L,2,18,0,,,,,,,,,,,,,,,,,,,,,,,,,,,18
10457,DICKERSON,NC STATE,3,Rushing,FB,JR,1990,A,L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
10458,DICKERSON,RICE,1,Rushing,FB,JR,1990,A,L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
10459,DICKERSON,NORTH CAROLINA,5,Rushing,FB,JR,1990,H,L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
10460,DICKERSON,VANDERBILT,11,Rushing,FB,JR,1990,A,W,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1
10461,DICKERSON,VIRGINIA,7,Rushing,FB,JR,1990,H,L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
10462,KENNEDY,RICE,1,Rushing,FB,FR,1990,A,L,1,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,3
10463,KENNEDY,APPALACHIAN STATE,2,Rushing,FB,FR,1990,H,W,1,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,2
10464,KENNEDY,NC STATE,3,Rushing,FB,FR,1990,A,L,1,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,2
10465,KENNEDY,ARMY,4,Rushing,FB,FR,1990,H,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
10466,KENNEDY,NORTH CAROLINA,5,Rushing,FB,FR,1990,H,L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
10467,KENNEDY,MARYLAND,6,Rushing,FB,FR,1990,A,L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
10468,KENNEDY,VIRGINIA,7,Rushing,FB,FR,1990,H,L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
10469,KENNEDY,CLEMSON,8,Rushing,FB,FR,1990,H,L,1,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,3
10470,KENNEDY,DUKE,9,Rushing,FB,FR,1990,A,L,2,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,9
10471,KENNEDY,GEORGIA TECH,10,Rushing,FB,FR,1990,H,L,3,13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,13
10472,KENNEDY,VANDERBILT,11,Rushing,FB,FR,1990,A,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
10473,A. WILLIAMS,RICE,1,Rushing / KO Returns,,JR,1990,A,L,14,80,0,,,,,,,,,,,,,,,,,,,,,,,,4,118,0,198
10474,A. WILLIAMS,APPALACHIAN STATE,2,Rushing / KO Returns,,JR,1990,H,W,19,113,1,,,,,,,,,,,,,,,,,,,,,,,,,,0,113
10475,A. WILLIAMS,NC STATE,3,Rushing / KO Returns,,JR,1990,A,L,15,52,1,,,,,,,,,,,,,,,,,,,,,,,,1,23,0,75
10476,A. WILLIAMS,ARMY,4,Rushing / KO Returns,,JR,1990,H,W,19,136,2,,,,,,,,,,,,,,,,,,,,,,,,2,42,0,178
10477,A. WILLIAMS,NORTH CAROLINA,5,Rushing / KO Returns,,JR,1990,H,L,20,78,0,,,,,,,,,,,,,,,,,,,,,,,,3,45,0,123
10478,A. WILLIAMS,MARYLAND,6,Rushing / KO Returns,,JR,1990,A,L,11,42,1,,,,,,,,,,,,,,,,,,,,,,,,5,195,0,237
10479,A. WILLIAMS,VIRGINIA,7,Rushing / KO Returns,,JR,1990,H,L,19,96,0,,,,,,,,,,,,,,,,,,,,,,,,3,53,0,149
10480,A. WILLIAMS,CLEMSON,8,Rushing / KO Returns,,JR,1990,H,L,10,36,0,,,,,,,,,,,,,,,,,,,,,,,,2,66,0,102
10481,A. WILLIAMS,DUKE,9,Rushing / KO Returns,,JR,1990,A,L,16,64,1,,,,,,,,,,,,,,,,,,,,,,,,4,108,0,172
10482,A. WILLIAMS,GEORGIA TECH,10,Rushing / KO Returns,,JR,1990,H,L,12,28,0,,,,,,,,,,,,,,,,,,,,,,,,3,36,0,64
10483,A. WILLIAMS,VANDERBILT,11,Rushing / KO Returns,,JR,1990,A,W,26,141,3,,,,,,,,,,,,,,,,,,,,,,,,2,54,0,195
10484,ROGERS,RICE,1,Rushing / KO Returns,TB,SR,1990,A,L,1,-1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,-1
