"","Name","Opponent","WeekNum","PlayType","PlayerPosition","PlayerYear","calYear","RushAtt","RushYds","RushTD","ReceiveRec","ReceiveYds","ReceiveTD","PassCmp","PassAtt","PassInt","PassYds","PassTD","PassEff","PuntNo","PuntYds","PuntAvg","PuntBLK","PuntLNG","FGM","FGA","FGLP","IntInt","IntYds","IntTD","PRRet","PRYds","PRLP","KORet","KOYds","KOLP"
"2189","MCLEAN","SOUTH CAROLINA",10,"Rushing / Punt Returns / KO Returns","LH","SO",1960,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2190","BONECUTTER","CLEMSON",1,"Rushing / Receiving","FB","SR",1960,4,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2191","BONECUTTER","FLORIDA STATE",2,"Rushing / Receiving","FB","SR",1960,12,46,NA,1,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2192","BONECUTTER","VIRGINIA TECH",3,"Rushing / Receiving","FB","SR",1960,4,12,NA,1,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2193","BONECUTTER","NORTH CAROLINA",4,"Rushing / Receiving","FB","SR",1960,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2194","BONECUTTER","MARYLAND",5,"Rushing / Receiving","FB","SR",1960,9,45,NA,2,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2195","BONECUTTER","VIRGINIA",6,"Rushing / Receiving","FB","SR",1960,5,16,NA,1,-1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2196","BONECUTTER","NC STATE",7,"Rushing / Receiving","FB","SR",1960,2,7,NA,1,10,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2197","BONECUTTER","DUKE",8,"Rushing / Receiving","FB","SR",1960,4,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2198","BONECUTTER","LSU",9,"Rushing / Receiving","FB","SR",1960,6,14,NA,1,14,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2199","BONECUTTER","SOUTH CAROLINA",10,"Rushing / Receiving","FB","SR",1960,3,2,NA,1,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2200","MCDONNELL","CLEMSON",1,"Rushing / Receiving / Interceptions / KO Returns","FB","JR",1960,2,5,NA,2,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2201","MCDONNELL","FLORIDA STATE",2,"Rushing / Receiving / Interceptions / KO Returns","FB","JR",1960,1,3,NA,3,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,24,NA
"2202","MCDONNELL","VIRGINIA TECH",3,"Rushing / Receiving / Interceptions / KO Returns","FB","JR",1960,1,3,NA,3,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA,NA,NA,NA,NA,NA
"2203","MCDONNELL","NORTH CAROLINA",4,"Rushing / Receiving / Interceptions / KO Returns","FB","JR",1960,4,8,NA,1,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,NA,NA,NA,NA,NA,NA,NA
"2204","MCDONNELL","MARYLAND",5,"Rushing / Receiving / Interceptions / KO Returns","FB","JR",1960,1,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2205","MCDONNELL","VIRGINIA",6,"Rushing / Receiving / Interceptions / KO Returns","FB","JR",1960,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2206","MCDONNELL","NC STATE",7,"Rushing / Receiving / Interceptions / KO Returns","FB","JR",1960,2,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2207","MCDONNELL","DUKE",8,"Rushing / Receiving / Interceptions / KO Returns","FB","JR",1960,6,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2208","MCDONNELL","LSU",9,"Rushing / Receiving / Interceptions / KO Returns","FB","JR",1960,1,2,NA,2,-3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2209","MCDONNELL","SOUTH CAROLINA",10,"Rushing / Receiving / Interceptions / KO Returns","FB","JR",1960,2,10,NA,1,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2210","BALL","CLEMSON",1,"Rushing / Receiving / Interceptions / Punt Returns / KO Returns","RH","SR",1960,4,13,NA,3,16,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2211","BALL","FLORIDA STATE",2,"Rushing / Receiving / Interceptions / Punt Returns / KO Returns","RH","SR",1960,7,24,NA,1,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2212","BALL","VIRGINIA TECH",3,"Rushing / Receiving / Interceptions / Punt Returns / KO Returns","RH","SR",1960,1,7,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,17,NA
"2213","BALL","NORTH CAROLINA",4,"Rushing / Receiving / Interceptions / Punt Returns / KO Returns","RH","SR",1960,8,51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,17,NA,NA,NA,NA
"2214","BALL","MARYLAND",5,"Rushing / Receiving / Interceptions / Punt Returns / KO Returns","RH","SR",1960,5,24,NA,2,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,15,NA,NA,NA,NA,2,28,NA
"2215","BALL","VIRGINIA",6,"Rushing / Receiving / Interceptions / Punt Returns / KO Returns","RH","SR",1960,5,19,NA,3,46,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,11,NA
"2216","BALL","NC STATE",7,"Rushing / Receiving / Interceptions / Punt Returns / KO Returns","RH","SR",1960,1,6,NA,2,6,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,16,NA
"2217","BALL","DUKE",8,"Rushing / Receiving / Interceptions / Punt Returns / KO Returns","RH","SR",1960,2,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,18,NA
"2218","BALL","LSU",9,"Rushing / Receiving / Interceptions / Punt Returns / KO Returns","RH","SR",1960,2,5,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2219","BALL","SOUTH CAROLINA",10,"Rushing / Receiving / Interceptions / Punt Returns / KO Returns","RH","SR",1960,3,11,NA,1,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,24,NA
"2220","TESH","CLEMSON",1,"Rushing / Receiving / Interceptions / Punt Returns / KO Returns","LH","JR",1960,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2221","TESH","FLORIDA STATE",2,"Rushing / Receiving / Interceptions / Punt Returns / KO Returns","LH","JR",1960,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2222","TESH","VIRGINIA TECH",3,"Rushing / Receiving / Interceptions / Punt Returns / KO Returns","LH","JR",1960,4,26,1,3,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,18,NA
"2223","TESH","NORTH CAROLINA",4,"Rushing / Receiving / Interceptions / Punt Returns / KO Returns","LH","JR",1960,7,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA,NA,NA,NA,NA,NA
"2224","TESH","MARYLAND",5,"Rushing / Receiving / Interceptions / Punt Returns / KO Returns","LH","JR",1960,6,22,NA,1,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2225","TESH","VIRGINIA",6,"Rushing / Receiving / Interceptions / Punt Returns / KO Returns","LH","JR",1960,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2226","TESH","NC STATE",7,"Rushing / Receiving / Interceptions / Punt Returns / KO Returns","LH","JR",1960,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA,NA,NA,NA,NA,NA
"2227","TESH","DUKE",8,"Rushing / Receiving / Interceptions / Punt Returns / KO Returns","LH","JR",1960,2,7,NA,1,55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2228","TESH","LSU",9,"Rushing / Receiving / Interceptions / Punt Returns / KO Returns","LH","JR",1960,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2229","TESH","SOUTH CAROLINA",10,"Rushing / Receiving / Interceptions / Punt Returns / KO Returns","LH","JR",1960,3,21,NA,1,62,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,24,NA
"2230","FREDERICK","CLEMSON",1,"Rushing / Receiving / Punt Returns / KO Returns","RH","SO",1960,2,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,9,NA,NA,NA,NA
"2231","FREDERICK","FLORIDA STATE",2,"Rushing / Receiving / Punt Returns / KO Returns","RH","SO",1960,1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,11,NA,NA,NA,NA
"2232","FREDERICK","VIRGINIA TECH",3,"Rushing / Receiving / Punt Returns / KO Returns","RH","SO",1960,0,0,0,2,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,7,NA,1,14,NA
"2233","FREDERICK","NORTH CAROLINA",4,"Rushing / Receiving / Punt Returns / KO Returns","RH","SO",1960,3,11,NA,1,15,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2234","FREDERICK","MARYLAND",5,"Rushing / Receiving / Punt Returns / KO Returns","RH","SO",1960,5,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,5,NA,NA,NA,NA
"2235","FREDERICK","VIRGINIA",6,"Rushing / Receiving / Punt Returns / KO Returns","RH","SO",1960,8,69,NA,2,27,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,22,NA
"2236","FREDERICK","NC STATE",7,"Rushing / Receiving / Punt Returns / KO Returns","RH","SO",1960,6,13,NA,2,24,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,12,NA,1,17,NA
"2237","FREDERICK","DUKE",8,"Rushing / Receiving / Punt Returns / KO Returns","RH","SO",1960,5,15,NA,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA
"2238","FREDERICK","LSU",9,"Rushing / Receiving / Punt Returns / KO Returns","RH","SO",1960,5,5,NA,3,62,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,25,NA
"2239","FREDERICK","SOUTH CAROLINA",10,"Rushing / Receiving / Punt Returns / KO Returns","RH","SO",1960,8,24,NA,2,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,18,NA
"2240","ROBINSON","CLEMSON",1,"Rushing / Receiving / Punt Returns / KO Returns","LH","SR",1960,5,17,0,2,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,82,NA
"2241","ROBINSON","FLORIDA STATE",2,"Rushing / Receiving / Punt Returns / KO Returns","LH","SR",1960,8,41,NA,1,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,24,NA
"2242","ROBINSON","VIRGINIA TECH",3,"Rushing / Receiving / Punt Returns / KO Returns","LH","SR",1960,4,20,1,2,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,14,NA
"2243","ROBINSON","NORTH CAROLINA",4,"Rushing / Receiving / Punt Returns / KO Returns","LH","SR",1960,12,44,1,1,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,74,NA
"2244","ROBINSON","MARYLAND",5,"Rushing / Receiving / Punt Returns / KO Returns","LH","SR",1960,8,16,1,1,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,NA,1,22,NA
"2245","ROBINSON","VIRGINIA",6,"Rushing / Receiving / Punt Returns / KO Returns","LH","SR",1960,15,67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,25,NA
"2246","ROBINSON","NC STATE",7,"Rushing / Receiving / Punt Returns / KO Returns","LH","SR",1960,5,27,NA,3,13,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2247","ROBINSON","DUKE",8,"Rushing / Receiving / Punt Returns / KO Returns","LH","SR",1960,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,32,NA
"2248","ROBINSON","LSU",9,"Rushing / Receiving / Punt Returns / KO Returns","LH","SR",1960,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2249","ROBINSON","SOUTH CAROLINA",10,"Rushing / Receiving / Punt Returns / KO Returns","LH","SR",1960,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2250","WHITE","CLEMSON",1,"Rushing / Receiving / Punt Returns / KO Returns","RH","JR",1960,6,29,NA,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2251","WHITE","FLORIDA STATE",2,"Rushing / Receiving / Punt Returns / KO Returns","RH","JR",1960,9,38,NA,1,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,28,NA
"2252","WHITE","VIRGINIA TECH",3,"Rushing / Receiving / Punt Returns / KO Returns","RH","JR",1960,3,4,NA,1,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2253","WHITE","NORTH CAROLINA",4,"Rushing / Receiving / Punt Returns / KO Returns","RH","JR",1960,2,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2254","WHITE","MARYLAND",5,"Rushing / Receiving / Punt Returns / KO Returns","RH","JR",1960,1,-3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2255","WHITE","VIRGINIA",6,"Rushing / Receiving / Punt Returns / KO Returns","RH","JR",1960,3,37,NA,1,8,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2256","WHITE","NC STATE",7,"Rushing / Receiving / Punt Returns / KO Returns","RH","JR",1960,NA,NA,NA,1,31,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,14,NA,NA,NA,NA
"2257","WHITE","DUKE",8,"Rushing / Receiving / Punt Returns / KO Returns","RH","JR",1960,1,4,NA,3,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,11,NA,2,28,NA
"2258","WHITE","LSU",9,"Rushing / Receiving / Punt Returns / KO Returns","RH","JR",1960,3,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,10,NA,3,75,NA
"2259","WHITE","SOUTH CAROLINA",10,"Rushing / Receiving / Punt Returns / KO Returns","RH","JR",1960,1,2,NA,1,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,54,NA
"2260","BEDGOOD","BAYLOR",1,"Interceptions","RH","SO",1961,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2261","BEDGOOD","SOUTH CAROLINA",2,"Interceptions","RH","SO",1961,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2262","BEDGOOD","DUKE",3,"Interceptions","RH","SO",1961,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2263","BEDGOOD","CLEMSON",4,"Interceptions","RH","SO",1961,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2264","BEDGOOD","NC STATE",5,"Interceptions","RH","SO",1961,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2265","BEDGOOD","VIRGINIA",6,"Interceptions","RH","SO",1961,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2266","BEDGOOD","AUBURN",7,"Interceptions","RH","SO",1961,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2267","BEDGOOD","VIRGINIA TECH",8,"Interceptions","RH","SO",1961,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,23,NA,NA,NA,NA,NA,NA,NA
"2268","BEDGOOD","MARYLAND",9,"Interceptions","RH","SO",1961,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2269","BEDGOOD","NORTH CAROLINA",10,"Interceptions","RH","SO",1961,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2270","KADON","BAYLOR",1,"Interceptions","C","SO",1961,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2271","KADON","SOUTH CAROLINA",2,"Interceptions","C","SO",1961,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2272","KADON","DUKE",3,"Interceptions","C","SO",1961,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2273","KADON","CLEMSON",4,"Interceptions","C","SO",1961,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2274","KADON","NC STATE",5,"Interceptions","C","SO",1961,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2275","KADON","VIRGINIA",6,"Interceptions","C","SO",1961,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2276","KADON","AUBURN",7,"Interceptions","C","SO",1961,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2277","KADON","VIRGINIA TECH",8,"Interceptions","C","SO",1961,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,11,NA,NA,NA,NA,NA,NA,NA
"2278","KADON","MARYLAND",9,"Interceptions","C","SO",1961,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2279","KADON","NORTH CAROLINA",10,"Interceptions","C","SO",1961,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2280","CHUCK REILEY","BAYLOR",1,"Passing","QB","SR",1961,NA,NA,NA,NA,NA,NA,4,6,0,24,0,0.666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2281","CHUCK REILEY","SOUTH CAROLINA",2,"Passing","QB","SR",1961,NA,NA,NA,NA,NA,NA,1,5,0,13,0,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2282","CHUCK REILEY","DUKE",3,"Passing","QB","SR",1961,NA,NA,NA,NA,NA,NA,7,14,1,86,0,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2283","CHUCK REILEY","CLEMSON",4,"Passing","QB","SR",1961,NA,NA,NA,NA,NA,NA,4,9,0,67,1,0.444444444,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2284","CHUCK REILEY","NC STATE",5,"Passing","QB","SR",1961,NA,NA,NA,NA,NA,NA,3,14,0,29,NA,0.214285714,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2285","CHUCK REILEY","VIRGINIA",6,"Passing","QB","SR",1961,NA,NA,NA,NA,NA,NA,2,10,2,87,2,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2286","CHUCK REILEY","AUBURN",7,"Passing","QB","SR",1961,NA,NA,NA,NA,NA,NA,3,5,NA,46,1,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2287","CHUCK REILEY","VIRGINIA TECH",8,"Passing","QB","SR",1961,NA,NA,NA,NA,NA,NA,1,8,0,26,NA,0.125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2288","CHUCK REILEY","MARYLAND",9,"Passing","QB","SR",1961,NA,NA,NA,NA,NA,NA,3,11,0,86,NA,0.272727273,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2289","CHUCK REILEY","NORTH CAROLINA",10,"Passing","QB","SR",1961,NA,NA,NA,NA,NA,NA,4,6,2,52,NA,0.666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2290","RONNIE SMITH","BAYLOR",1,"Passing","QB","SO",1961,NA,NA,NA,NA,NA,NA,2,4,1,31,0,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2291","RONNIE SMITH","SOUTH CAROLINA",2,"Passing","QB","SO",1961,NA,NA,NA,NA,NA,NA,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2292","RONNIE SMITH","DUKE",3,"Passing","QB","SO",1961,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2293","RONNIE SMITH","CLEMSON",4,"Passing","QB","SO",1961,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
