"","PlayerYear","PlayerPosition","Name","calYear","Games","SoloTackles","AsstTackles","TotalTackles","TacklesForLoss","TFL_Yds","Sacks","Sack_Yds","Int","Int_Yds","IntTD","PassBreakUps","QBHurries","FumbleRecov","FumbleRecov_Yds","ForcedFumbles","BlockedKicks","Safety","Tkls/Gm","TotalCheck","Diff","PDF","Tm Rank","PDF_1"
"309","SR","LB","MIDGETT, DOMINIQUE",2009,12,37,42,79,5,8,1,2,0,0,NA,1,NA,1,0,NA,NA,NA,6.58333333333333,79,0,1,NA,1
"310","SR","CB","GHEE, BRANDON",2009,12,35,21,56,2.5,7,0,0,0,0,NA,8,0,1,0,NA,NA,NA,4.66666666666667,56,0,8,NA,8
"311","SR","DT","RUSSELL, JOHN",2009,12,18,28,46,8,49,4.5,40,0,0,NA,0,2,0,0,0,NA,NA,3.83333333333333,NA,NA,0,NA,0
"312","SR","LB","JONES, JONATHAN",2009,12,24,19,43,2.5,6,0.5,3,0,0,NA,3,NA,NA,NA,NA,NA,NA,3.58333333333333,43,0,3,NA,3
"313","SR","NT","ROBINSON, BOO",2009,12,16,21,37,3,10,1,7,0,0,NA,1,3,NA,NA,NA,NA,NA,3.08333333333333,37,0,1,NA,1
"314","SR","S","FRYE, ALEX",2009,9,21,11,32,2.5,11,1,8,1,37,NA,NA,NA,NA,NA,NA,NA,NA,3.55555555555556,NA,NA,1,NA,1
"315","SR","LB","MALCHOW, LEE",2009,10,14,8,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,2.2,NA,NA,0,NA,0
"316","SR","DT","LOCKETT, MICHAEL",2009,12,5,11,16,0.5,1,0.5,1,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,1.33333333333333,NA,NA,0,NA,0
"317","SR","DE","WILLIAMS, ANTHONY",2009,12,3,6,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.75,NA,NA,0,NA,0
"318","SR","S","WISSING, GEOFF",2009,9,5,1,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.666666666666667,NA,NA,0,NA,0
"319","SR","LS","BECHTEL, GREG",2009,12,4,1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.416666666666667,NA,NA,0,NA,0
"320","SR","PK","BEAM, CLINE",2009,12,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.166666666666667,NA,NA,0,NA,0
"321","SO","S","QUARLES, CYHL",2009,12,42,20,62,NA,NA,NA,NA,1,13,NA,1,NA,NA,NA,NA,NA,NA,5.16666666666667,62,0,2,NA,2
"322","SO","DT","ORANGE, GELO",2009,12,17,15,32,4,30,3,27,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,2.66666666666667,NA,NA,0,NA,0
"323","SO","S","BUSH, JOSH",2009,10,19,6,25,1,2,0,0,1,61,NA,3,1,0,0,0,NA,NA,2.5,25,0,4,NA,4
"324","SO","LB","EHRMANN, JOEY",2009,12,14,11,25,5.5,29,3.5,26,0,0,NA,1,1,0,0,1,NA,NA,2.08333333333333,25,0,1,NA,1
"325","SO","DE","WILBER, KYLE",2009,5,8,10,18,3,10,1,8,NA,NA,NA,NA,1,1,0,NA,1,NA,3.6,NA,NA,0,NA,0
"326","SO","LB","JARRETT, KYLE",2009,12,8,9,17,2,11,2,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.41666666666667,NA,NA,0,NA,0
"327","SO","CB","WILLIAMS, MIKE",2009,8,12,4,16,1,5,0,0,1,13,NA,4,NA,NA,NA,NA,NA,NA,2,16,0,5,NA,5
"328","SO","LB","BETROS, SCOTT",2009,12,12,3,15,0.5,1,0,0,0,0,NA,NA,NA,1,0,NA,NA,NA,1.25,NA,NA,0,NA,0
"329","SO","LB","WRIGHT, WILL",2009,11,6,8,14,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1.27272727272727,NA,NA,0,NA,0
"330","SO","S","STAMPER, JOHN",2009,12,7,2,9,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.75,NA,NA,0,NA,0
"331","SO","DT","BOOI, RAMON",2009,11,3,4,7,1,1,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA,NA,0.636363636363636,NA,NA,0,NA,0
"332","SO","DE","ELLIS, DERRICUS",2009,7,0,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.714285714285714,NA,NA,0,NA,0
"333","SO","CB","PETIT-JEAN, JUNIOR",2009,3,3,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.33333333333333,NA,NA,0,NA,0
"334","SO","CB","WASHINGTON, CJ",2009,10,2,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4,NA,NA,0,NA,0
"335","SO","DB","HARRIS, MORGAN",2009,5,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,NA,NA,0,NA,0
"336","RS","CB","OKORO, KENNY",2009,12,30,8,38,0.5,1,0,0,3,30,NA,11,0,0,0,1,NA,NA,3.16666666666667,38,0,14,NA,14
"337","RS","DT","SMITH, KEVIN",2009,12,4,4,8,1,6,1,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.666666666666667,NA,NA,0,NA,0
"338","RS","WR","GIVENS, CHRIS",2009,12,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0833333333333333,NA,NA,0,NA,0
"339","JR","LB","WOODLIEF, MATT",2009,12,27,25,52,1.5,4,1,3,0,0,NA,3,2,0,0,2,NA,NA,4.33333333333333,52,0,3,NA,3
"340","JR","LB","HAYNES, HUNTER",2009,10,21,20,41,1.5,8,1,8,0,0,NA,2,2,1,0,1,NA,NA,4.1,41,0,2,NA,2
"341","JR","DT","DORTY, TRISTAN",2009,11,22,19,41,6,28,3,20,0,0,NA,1,1,0,0,1,NA,NA,3.72727272727273,41,0,1,NA,1
"342","JR","WR","BROWN, DEVON",2009,12,3,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.25,NA,NA,0,NA,0
"343","JR","WR","WILLIAMS, MARSHALL",2009,12,2,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.25,NA,NA,0,NA,0
"344","JR","DT","RUSSELL, TRIPP",2009,2,0,1,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,0.5,1,0,1,NA,1
"345","JR","RB","ADAMS, JOSH",2009,12,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0833333333333333,NA,NA,0,NA,0
"346","JR","TE","FORD, CAMERON",2009,8,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.125,NA,NA,0,NA,0
"347","FR","CB","TATE, DOMINIQUE",2009,8,7,3,10,0.5,1,0,0,2,0,NA,1,NA,NA,NA,NA,NA,NA,1.25,10,0,3,NA,3
"348","SR","LB","CURRY, AARON",2008,13,66,39,105,16,48,2.5,16,1,22,NA,3,2,3,3,1,NA,NA,8.07692307692308,NA,NA,4,1,4
"349","SR","LB","ARNOUX, STANLEY",2008,13,47,42,89,5.5,25,1.5,15,1,22,NA,4,2,1,0,2,NA,NA,6.84615384615385,NA,NA,5,NA,5
"350","SR","S","VAUGHN, CHIP",2008,13,59,28,87,2.5,2,0,0,2,37,NA,6,0,2,0,0,NA,NA,6.69230769230769,NA,NA,8,NA,8
"351","SR","S","PATTERSON, KEVIN",2008,13,30,24,54,1,2,0,0,4,107,NA,3,0,1,15,2,NA,NA,4.15384615384615,NA,NA,7,NA,7
"352","SR","LB","MCCLINIC, CHANTZ",2008,13,28,23,51,3.5,13,2,11,0,0,0,0,1,2,0,0,NA,NA,3.92307692307692,NA,NA,0,NA,0
"353","SR","DE","ROBINSON, MATT",2008,13,22,17,39,8.5,37,4,24,0,0,NA,2,4,0,0,1,NA,NA,3,NA,NA,2,NA,2
"354","SR","CB","SMITH, ALPHONSO",2008,13,28,9,37,2.5,5,0,0,7,33,NA,13,0,0,0,2,1,NA,2.84615384615385,37,0,20,NA,20
"355","SR","CB","MAJOR, KERRY",2008,12,14,5,19,0,0,0,0,0,0,NA,3,0,0,NA,NA,NA,NA,1.58333333333333,NA,NA,3,NA,3
"356","SR","DE","WILSON, ANTONIO",2008,13,10,8,18,2,3,1.5,3,0,0,NA,0,NA,NA,NA,NA,NA,NA,1.38461538461538,NA,NA,0,NA,0
"357","SR","DE","DAVIS, ANTHONY",2008,13,6,1,7,1,4,0,0,0,0,NA,1,NA,NA,NA,NA,NA,NA,0.538461538461538,NA,NA,1,NA,1
"358","SR","PK","WRIGHT, ANDREW",2008,5,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4,NA,NA,0,NA,0
"359","SR","WR","BOLDIN, DJ",2008,13,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0769230769230769,NA,NA,0,NA,0
"360","SR","PK","SWANK, SAM",2008,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0
"361","SO","LB","HAYNES, HUNTER",2008,13,19,5,24,0.5,1,0.5,1,0,0,NA,0,1,1,0,1,NA,NA,1.84615384615385,NA,NA,0,NA,0
"362","SO","LB","WOODLIEF, MATT",2008,13,12,10,22,0.5,0,0,0,0,0,NA,0,1,0,0,0,NA,NA,1.69230769230769,NA,NA,0,NA,0
"363","SO","S","FRYE, ALEX",2008,9,12,1,13,0,0,0,0,1,0,NA,0,0,0,0,1,NA,NA,1.44444444444444,NA,NA,1,NA,1
"364","SO","DT","CARTER, MICHAEL",2008,9,4,3,7,1.5,4,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA,NA,0.777777777777778,NA,NA,0,NA,0
"365","SO","WR","WILLIAMS, MARSHALL",2008,13,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.153846153846154,NA,NA,0,NA,0
"366","RS","DE","WILBER, KYLE",2008,13,28,14,42,6.5,38,3,20,0,0,NA,1,1,1,2,0,NA,NA,3.23076923076923,NA,NA,1,NA,1
"367","RS","DB","BUSH, JOSH",2008,12,14,3,17,1,3,0,0,0,0,NA,4,0,1,0,NA,NA,NA,1.41666666666667,NA,NA,4,NA,4
"368","RS","DE","DORTY, TRISTAN",2008,9,2,3,5,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.555555555555556,NA,NA,0,NA,0
"369","RS","CB","QUARLES, CYHL",2008,12,3,2,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.416666666666667,NA,NA,0,NA,0
"370","RS","DT","GODFREY, DENNIS",2008,13,3,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA,NA,0.230769230769231,NA,NA,0,1,0
"371","RS","CB","PETIT-JEAN, JUNIOR",2008,9,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.222222222222222,NA,NA,0,NA,0
"372","RS","S","STAMPER, JOHN",2008,13,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.153846153846154,NA,NA,0,NA,0
"373","RS","CB","WILLIAMS, MICHAEL",2008,5,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4,NA,NA,0,NA,0
"374","RS","RB","PENDERGRASS, BRANDON",2008,12,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0833333333333333,NA,NA,0,NA,0
"375","RS","P","POPHAM, SHANE",2008,9,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.111111111111111,NA,NA,0,NA,0
"376","RS","LB","ORANGE, GELO",2008,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,0,NA,0
"377","JR","NT","ROBINSON, BOO",2008,13,24,23,47,6,30,5,29,1,0,NA,1,1,2,0,1,NA,NA,3.61538461538462,NA,NA,2,NA,2
"378","JR","DT","RUSSELL, JOHN",2008,13,17,21,38,7,27,4,15,0,0,NA,1,2,0,0,2,NA,NA,2.92307692307692,NA,NA,1,NA,1
"379","JR","CB","GHEE, BRANDON",2008,11,29,6,35,3.6,17,1,8,1,0,NA,7,0,1,0,4,1,NA,3.18181818181818,NA,NA,8,NA,8
"380","JR","S","JONES, JONATHAN",2008,11,5,1,6,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,0.545454545454545,NA,NA,0,NA,0
"381","JR","DE","LOCKETT, MICHAEL",2008,13,2,3,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.384615384615385,NA,NA,0,NA,0
"382","JR","LB","MIDGETT, DOMINIQUE",2008,13,2,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.230769230769231,NA,NA,0,NA,0
"383","JR","LB","MALCHOW, LEE",2008,7,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.285714285714286,NA,NA,0,NA,0
"384","JR","C","BAILEY, TREY",2008,6,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.166666666666667,NA,NA,0,NA,0
"385","JR","LS","BECHTEL, GREG",2008,13,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA,NA,0.0769230769230769,NA,NA,0,NA,0
"386","JR","DT","RANDOLPH, TED",2008,11,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0909090909090909,NA,NA,0,NA,0
"387","JR","TE","WOOSTER, BEN",2008,11,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0909090909090909,NA,NA,0,NA,0
"388","JR","DE","WILLIAMS, ANTHONY",2008,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA,NA,NA,NA,NA,0,NA,0
"389","FR","CB","WASHINGTON, CJ",2008,11,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0909090909090909,NA,NA,0,NA,0
"390","SR","DE","THOMPSON, JEREMY",2007,13,35,11,46,11,65,6.5,58,0,0,NA,3,1,0,0,2,NA,NA,3.53846153846154,46,0,3,NA,3
"391","SR","S","MASON, AARON",2007,12,22,6,28,1,2,1,2,0,0,NA,3,0,1,0,0,NA,NA,2.33333333333333,28,0,3,NA,3
"392","SR","DT","STUKES, ZACH",2007,13,11,17,28,2,5,0.5,2,0,0,NA,0,1,3,0,0,NA,NA,2.15384615384615,NA,NA,0,NA,0
"393","SR","C","JUSTICE, STEVE",2007,13,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.153846153846154,NA,NA,0,NA,0
"394","SR","WR","MOORE, KENNY",2007,13,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.153846153846154,NA,NA,0,NA,0
"395","SR","TE","SELMON, ZAC",2007,13,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.153846153846154,NA,NA,0,NA,0
"396","SR","RB","ANDREWS, MICAH",2007,13,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0769230769230769,NA,NA,0,NA,0
"397","SR","FB","BRYANT, DEANGELO",2007,13,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0769230769230769,NA,NA,0,NA,0
"398","SR","LS","JARVIS, NICK",2007,13,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0769230769230769,NA,NA,0,NA,0
"399","SR","TE","TERESHINSKI, JOHN",2007,13,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA,NA,0.0769230769230769,NA,NA,0,NA,0
"400","SO","CB","GHEE, BRANDON",2007,13,46,17,63,6.5,26,1,8,0,0,NA,10,0,0,0,1,NA,NA,4.84615384615385,63,0,10,NA,10
"401","SO","DT","RUSSELL, JOHN",2007,13,16,18,34,3.5,10,1,8,1,0,NA,4,2,0,0,NA,NA,NA,2.61538461538462,34,0,5,NA,5
"402","SO","CB","SCHOFIELD, CHANNING",2007,13,19,9,28,0,0,0,0,0,0,NA,3,0,0,0,1,NA,NA,2.15384615384615,28,0,3,NA,3
"403","SO","NT","ROBINSON, BOO",2007,13,18,9,27,8,60,4,30,0,0,NA,1,0,1,0,1,NA,NA,2.07692307692308,27,0,1,NA,1
"404","SO","LB","RINFRETTE, MIKE",2007,12,13,10,23,2,4,0,0,0,0,NA,2,NA,NA,NA,NA,NA,NA,1.91666666666667,23,0,2,NA,2
"405","SO","LB","MIDGETT, DOMINIQUE",2007,13,7,10,17,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.30769230769231,NA,NA,0,NA,0
"406","SO","S","JONES, JONATHAN",2007,13,7,3,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.769230769230769,NA,NA,0,NA,0
"407","SO","FB","WILLIAMS, ANTHONY",2007,12,5,1,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,0,NA,0
"408","SO","DT","LOCKETT, MICHAEL",2007,8,2,3,5,0.5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,0.625,NA,NA,0,NA,0
"409","SO","LB","MALCHOW, LEE",2007,9,2,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.444444444444444,NA,NA,0,NA,0
"410","SO","TE","WOOSTER, BEN",2007,13,3,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA,NA,0.307692307692308,NA,NA,0,NA,0
"411","SO","OT","BIRDSONG, JOE",2007,10,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,NA,NA,0,1,0
"412","SO","RB","HARRIS, KEVIN",2007,9,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.111111111111111,NA,NA,0,NA,0
"413","SO","QB","SKINNER, RILEY",2007,11,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0909090909090909,NA,NA,0,NA,0
"414","RS","LB","HAYNES, HUNTER",2007,13,29,12,41,4,18,2,16,0,0,NA,0,0,0,0,0,NA,NA,3.15384615384615,NA,NA,0,NA,0
"415","RS","LB","WOODLIEF, MATT",2007,13,8,11,19,1.5,3,0,0,0,0,NA,0,0,0,0,0,NA,NA,1.46153846153846,NA,NA,0,NA,0
"416","RS","CB","WILLIAMS, MARCUS",2007,9,7,1,8,NA,NA,NA,NA,1,0,NA,2,NA,NA,NA,1,NA,NA,0.888888888888889,8,0,3,NA,3
"417","RS","S","FRYE, ALEX",2007,12,5,0,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.416666666666667,NA,NA,0,NA,0
"418","RS","NT","CARTER, MICHAEL",2007,10,2,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4,NA,NA,0,NA,0
"419","RS","OG","NENON, RUSSELL",2007,13,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.153846153846154,NA,NA,0,NA,0
"420","RS","DT","RUSSELL, TRIPP",2007,2,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,0,NA,0
"421","JR","S","VAUGHN, CHIP",2007,13,62,43,105,4.5,8,0,0,1,0,NA,14,0,2,38,0,NA,NA,8.07692307692308,105,0,15,1,15
"422","JR","LOB","CURRY, AARON",2007,13,61,38,99,13.5,53,3,22,4,226,NA,4,4,0,0,2,NA,NA,7.61538461538461,99,0,8,NA,8
"423","JR","LB","ARNOUX, STANLEY",2007,13,36,30,66,7.5,29,3.5,25,2,8,NA,1,0,1,0,1,NA,NA,5.07692307692308,66,0,3,NA,3
"424","JR","S","PATTERSON, KEVIN",2007,13,30,24,54,1,2,0,0,4,104,NA,3,0,1,15,0,NA,NA,4.15384615384615,54,0,7,NA,7
"425","JR","LB","MCCLINIC, CHANTZ",2007,12,28,17,45,4,26,2.5,20,0,0,NA,0,0,1,0,0,NA,NA,3.75,NA,NA,0,NA,0
"426","JR","CB","SMITH, ALPHONSO",2007,13,36,8,44,4.5,24,3,20,8,166,NA,10,1,0,0,4,1,NA,3.38461538461538,44,0,18,NA,18
"427","JR","CB","MAJOR, KERRY",2007,13,17,4,21,0,0,0,0,1,0,NA,1,NA,NA,NA,NA,NA,NA,1.61538461538462,21,0,2,NA,2
"428","JR","DE","ROBINSON, MATT",2007,10,8,12,20,2,8,1,6,0,0,NA,0,1,1,7,0,NA,NA,2,NA,NA,0,NA,0
"429","JR","DE","DAVIS, ANTONIO",2007,13,10,3,13,1.5,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,0,NA,0
"430","JR","PK","SWANK, SAM",2007,13,3,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.307692307692308,NA,NA,0,NA,0
"431","JR","DE","WILSON, ANTONIO",2007,9,2,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.444444444444444,NA,NA,0,NA,0
"432","JR","QB","MCMANUS, RYAN",2007,13,0,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.153846153846154,NA,NA,0,NA,0
"433","JR","WR","BOLDIN, DJ",2007,13,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0769230769230769,NA,NA,0,NA,0
"434","JR","WR","BRINKMAN, CHIP",2007,13,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0769230769230769,NA,NA,0,NA,0
"435","SR","FS","GATTIS, JOSH",2006,14,49,33,82,5.5,8,0,0,5,0,NA,8,NA,1,0,0,0,0,5.85714285714286,82,0,13,NA,13
"436","SR","SS","GHEE, PATRICK",2006,14,41,26,67,1,1,0,0,3,68,NA,1,NA,1,0,0,0,0,4.78571428571429,67,0,4,NA,4
"437","SR","DB","SWANSON, RILEY",2006,14,36,17,53,2,4,0,0,4,32,NA,14,NA,0,0,0,0,0,3.78571428571429,53,0,18,NA,18
"438","SR","DE","TUCKER, JYLES",2006,14,19,16,35,6.5,35,6,34,0,0,NA,3,NA,1,0,0,0,0,2.5,35,0,3,NA,3
"439","SR","DT","ANDREWS, BRYAN",2006,13,15,11,26,8.5,52,4.5,38,0,0,NA,0,NA,0,0,0,0,0,2,26,0,0,NA,0
"440","SR","LB","EASLEY, PIERRE",2006,13,8,14,22,1,1,0,0,0,0,NA,0,NA,0,0,0,0,0,1.69230769230769,22,0,0,NA,0
"441","SR","DT","SMITH, JAMIL",2006,14,4,6,10,1,6,1,6,0,0,NA,0,NA,0,0,0,0,0,0.714285714285714,10,0,0,NA,0
"442","SR","WR","MORTON, NATE",2006,14,2,0,2,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0.142857142857143,2,0,0,NA,0
"443","SR","WR","IDLETTE, WILLIE",2006,14,1,0,1,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0.0714285714285714,1,0,0,NA,0
"444","SR","FB","MCWHITE, DAMON",2006,14,0,1,1,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0.0714285714285714,1,0,0,NA,0
"445","SO","LB","CURRY, AARON",2006,14,52,31,83,8.5,36,3,16,1,30,NA,3,NA,0,0,2,0,0,5.92857142857143,83,0,4,NA,4
"446","SO","LB","ARNOUX, STANLEY",2006,14,32,37,69,7,19,0,0,1,0,NA,0,NA,3,0,1,0,0,4.92857142857143,69,0,1,NA,1
"447","SO","CB","SMITH, ALPHONSO",2006,14,37,11,48,8.5,41,4,30,3,23,NA,8,NA,0,0,1,1,0,3.42857142857143,48,0,11,NA,11
"448","SO","CB","PATTERSON, KEVIN",2006,14,34,10,44,2.5,8,0.5,4,2,62,NA,7,NA,1,0,1,0,0,3.14285714285714,44,0,9,NA,9
"449","SO","S","VAUGHN, CHIP",2006,14,33,8,41,1,1,0,0,0,0,NA,3,NA,1,0,0,0,0,2.92857142857143,41,0,3,NA,3
"450","SO","LB","BERRY, ERIC",2006,14,16,10,26,4,22,3,21,0,0,NA,0,NA,0,0,2,0,0,1.85714285714286,26,0,0,NA,0
"451","SO","DE","DAVIS, ANTHONY",2006,14,6,4,10,0,0,0,0,0,0,NA,2,NA,1,0,0,0,0,0.714285714285714,10,0,2,NA,2
"452","SO","CB","MAJOR, KERRY",2006,14,6,4,10,0,0,0,0,0,0,NA,1,NA,0,0,0,0,0,0.714285714285714,10,0,1,NA,1
"453","SO","LB","MCCLINIC, CHANTZ",2006,12,3,3,6,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0.5,6,0,0,NA,0
"454","SO","DE","WILSON, ANTONIO",2006,5,2,0,2,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0.4,2,0,0,NA,0
"455","RS","DE","ROBINSON, BOO",2006,14,15,20,35,2.5,9,2.5,9,1,14,NA,1,NA,0,0,0,0,0,2.5,35,0,2,NA,2
"456","RS","DT","RUSSELL, JOHN",2006,13,12,7,19,2,7,1,3,0,0,NA,0,NA,0,0,0,0,0,1.46153846153846,19,0,0,NA,0
"457","RS","LB","MIDGETT, DOMINIQUE",2006,14,2,2,4,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0.285714285714286,4,0,0,NA,0
"458","RS","CB","SCHOFIELD, CHANNING",2006,11,1,2,3,0,0,0,0,0,0,NA,0,NA,0,0,1,0,0,0.272727272727273,3,0,0,NA,0
"459","RS","TE","RANDOLPH, TED",2006,5,0,1,1,0,0,0,0,0,0,NA,0,NA,0,0,0,0,1,0.2,1,0,0,NA,0
"460","JR","LB","ABBATE, JON",2006,14,46,74,120,7,26,3,13,1,3,NA,3,NA,1,0,1,0,0,8.57142857142857,120,0,4,NA,4
"461","JR","DT","STUKES, ZACH",2006,14,20,22,42,4,16,2.5,13,0,0,NA,1,NA,0,0,0,1,0,3,42,0,1,NA,1
"462","JR","DE","THOMPSON, JEREMY",2006,14,15,15,30,4.5,17,1,9,1,86,NA,3,NA,0,0,0,0,0,2.14285714285714,30,0,4,NA,4
"463","JR","LB","SIMMONS, MIKE",2006,14,6,3,9,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0.642857142857143,9,0,0,NA,0
"464","JR","S","MASON, AARON",2006,9,3,1,4,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0.444444444444444,4,0,0,NA,0
"465","JR","TE","TERESHINSKI, JOHN",2006,14,3,0,3,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0.214285714285714,3,0,0,NA,0
